county,osm_id,name,category,subcategory,lat,lon,admin_division
dublin,w550858756,,farm,landuse=farmland,53.2570578,-6.3523219,
dublin,w550858758,,farm,landuse=farmland,53.2573177,-6.354591,
dublin,w550858764,Top Field,farm,landuse=farmland,53.2576306,-6.3496558,
dublin,w550883327,,farm,landuse=farmland,53.272205,-6.3593974,
dublin,w550920120,,farm,landuse=farmland,53.2621813,-6.3781603,
dublin,w550920122,,farm,landuse=farmland,53.2500126,-6.3873986,
dublin,w550920136,,farm,landuse=farmland,53.2503515,-6.3831557,
dublin,w550922067,,farm,landuse=farmland,53.2478565,-6.3812224,
dublin,w550922072,,farm,landuse=farmland,53.2489492,-6.3854921,
dublin,w550925265,,farm,landuse=farmland,53.2397444,-6.372865,
dublin,w550946169,,farm,landuse=farmland,53.2579499,-6.3230525,
dublin,w550946171,,farm,landuse=farmland,53.2598573,-6.3234388,
dublin,w550946174,,farm,landuse=farmland,53.2563707,-6.3258346,
dublin,w550949495,,farm,landuse=farmland,53.2659798,-6.3363451,
dublin,w550953983,,farm,landuse=farmland,53.2468322,-6.339377,
dublin,w550953984,,farm,landuse=farmland,53.2474061,-6.3387369,
dublin,w550953997,,farm,landuse=farmland,53.2473211,-6.33406,
dublin,w550954000,,farm,landuse=farmland,53.2447762,-6.3408224,
dublin,w550954005,Grant's,farm,landuse=farmland,53.2496726,-6.3445435,
dublin,w550954011,,farm,landuse=farmland,53.2457661,-6.3382081,
dublin,w550954016,,farm,landuse=farmland,53.2449015,-6.3362706,
dublin,w550955262,,farm,landuse=farmland,53.2496103,-6.3521542,
dublin,w553290206,,farm,landuse=farmland,53.2960636,-6.3947272,
dublin,w553290207,,farm,landuse=farmland,53.2964138,-6.3917476,
dublin,w553290208,,farm,landuse=farmland,53.2996206,-6.3924046,
dublin,w557543730,,farm,landuse=farmland,53.4313545,-6.2669748,
dublin,w562053720,,farm,building=greenhouse,53.4470116,-6.2637763,
dublin,w562054005,,farm,building=greenhouse,53.4499297,-6.2632962,
dublin,w562054010,,farm,building=greenhouse,53.4508232,-6.2635694,
dublin,w562054011,,farm,building=greenhouse,53.4520011,-6.2640252,
dublin,w562054279,,farm,building=greenhouse,53.4540242,-6.2678136,
dublin,w562054661,,farm,building=greenhouse,53.4469281,-6.2579623,
dublin,w562054662,,farm,building=greenhouse,53.4473397,-6.25836,
dublin,w568254811,,farm,landuse=farmland,53.4938284,-6.308033,
dublin,w568254812,,farm,landuse=farmland,53.4911903,-6.3082538,
dublin,w568254813,,farm,landuse=farmland,53.4960131,-6.3083169,
dublin,w578835282,,farm,landuse=greenhouse_horticulture,53.5261627,-6.1636477,
dublin,w579606880,,farm,landuse=farmland,53.5855949,-6.1349634,
dublin,w579606881,,farm,landuse=farmland,53.5850834,-6.1344302,
dublin,w579608658,,farm,landuse=farmland,53.5861314,-6.1387341,
dublin,w579608659,,farm,landuse=farmland,53.5857085,-6.1423774,
dublin,w586389920,,farm,landuse=farmland,53.5870565,-6.1679283,
dublin,w586586731,,farm,landuse=farmland,53.4711877,-6.1518502,
dublin,w586586732,,farm,landuse=farmland,53.4701164,-6.1522204,
dublin,w586586779,,farm,landuse=farmland,53.4767404,-6.154415,
dublin,w586587665,,farm,landuse=farmland,53.4754937,-6.1545633,
dublin,w591845356,,farm,building=greenhouse,53.2672185,-6.1992953,
dublin,w596082408,,farm,building=greenhouse,53.2868688,-6.2313184,
dublin,w596082410,,farm,building=greenhouse,53.2868358,-6.2311761,
dublin,w596082412,,farm,building=greenhouse,53.286698,-6.2314112,
dublin,w599210344,,farm,landuse=farmland,53.5006519,-6.2611396,
dublin,w599216166,,farm,landuse=farmland,53.5282967,-6.2962026,
dublin,w599216168,,farm,landuse=farmland,53.5327856,-6.3005499,
dublin,w606821352,,farm,building=greenhouse,53.3501119,-6.3355715,
dublin,w606821353,,farm,building=greenhouse,53.3499913,-6.335685,
dublin,w610561031,,farm,landuse=allotments,53.354867,-6.2531206,
dublin,w617409518,,farm,building=greenhouse,53.3662843,-6.3581537,
dublin,w625303152,,farm,building=greenhouse,53.3597648,-6.3328727,
dublin,w641211425,,farm,landuse=farmland,53.52269,-6.3174483,
dublin,w641212729,,farm,landuse=farmland,53.5208931,-6.3187649,
dublin,w641212731,,farm,landuse=farmland,53.5193712,-6.3189623,
dublin,w641212734,,farm,landuse=farmland,53.518131,-6.3215865,
dublin,w641212736,,farm,landuse=farmland,53.5161095,-6.3209887,
dublin,w646144397,Belmayne Allotments,farm,landuse=allotments,53.4027744,-6.1719072,
dublin,w651687481,,farm,landuse=farmland,53.4009545,-6.3569584,
dublin,w651687483,,farm,landuse=farmland,53.4026786,-6.3590104,
dublin,w651687484,,farm,landuse=farmland,53.4008899,-6.3612037,
dublin,w653631509,,farm,landuse=farmland,53.3609809,-6.4311898,
dublin,w653631510,,farm,landuse=farmland,53.3622877,-6.431901,
dublin,w653631511,,farm,landuse=farmland,53.3613732,-6.4278969,
dublin,w653631512,,farm,landuse=farmland,53.3603981,-6.422588,
dublin,w653631513,,farm,landuse=farmland,53.3621866,-6.4236809,
dublin,w653940515,,farm,landuse=farmland,53.4898224,-6.1803796,
dublin,w653940516,,farm,landuse=farmland,53.491078,-6.1973521,
dublin,w654075499,,farm,building=greenhouse,53.2785687,-6.1284828,
dublin,w654075500,,farm,building=greenhouse,53.278593,-6.1285836,
dublin,w661506884,,farm,landuse=farmland,53.5515775,-6.2736595,
dublin,w671582873,,farm,building=greenhouse,53.3030366,-6.4792216,
dublin,w675058704,,farm,landuse=farmland,53.4503526,-6.2915648,
dublin,w675058710,,farm,building=greenhouse,53.443619,-6.2740288,
dublin,w675058711,,farm,building=greenhouse,53.4444999,-6.2743299,
dublin,w675058712,,farm,building=greenhouse,53.445159,-6.2742626,
dublin,w675060820,,farm,building=greenhouse,53.444519,-6.2606609,
dublin,w675060821,,farm,building=greenhouse,53.4438806,-6.260683,
dublin,w675060824,,farm,building=greenhouse,53.4456408,-6.2617809,
dublin,w675060830,,farm,building=greenhouse,53.4466634,-6.260727,
dublin,w675060831,,farm,building=greenhouse,53.4466197,-6.2601822,
dublin,w675060832,,farm,building=greenhouse,53.4465761,-6.259374,
dublin,w675060833,,farm,building=greenhouse,53.4473567,-6.2592414,
dublin,w675060834,,farm,building=greenhouse,53.447406,-6.260035,
dublin,w675060835,,farm,building=greenhouse,53.4474489,-6.2605859,
dublin,w675060836,,farm,building=greenhouse,53.4474714,-6.261318,
dublin,w675060837,,farm,building=greenhouse,53.4486672,-6.2634563,
dublin,w675061151,,farm,building=greenhouse,53.2845108,-6.2906519,
dublin,w675062095,,farm,landuse=greenhouse_horticulture,53.4493342,-6.263474,
dublin,w675079973,,farm,building=greenhouse,53.4629004,-6.2633097,
dublin,w675079974,,farm,building=greenhouse,53.4630425,-6.2651585,
dublin,w675079975,,farm,building=greenhouse,53.4619358,-6.2652915,
dublin,w675079976,,farm,building=greenhouse,53.4615857,-6.2622507,
dublin,w675079977,,farm,building=greenhouse,53.4617839,-6.2626825,
dublin,w675735977,,farm,building=greenhouse,53.4464245,-6.2661661,
dublin,w675735978,,farm,building=greenhouse,53.4476389,-6.2682496,
dublin,w675735979,,farm,building=greenhouse,53.4483271,-6.2668954,
dublin,w675735980,,farm,building=greenhouse,53.4492698,-6.2687593,
dublin,w675735981,,farm,building=greenhouse,53.4491644,-6.2667247,
dublin,w675735982,,farm,building=greenhouse,53.4499008,-6.2665732,
dublin,w675735983,,farm,building=greenhouse,53.4508599,-6.2688706,
dublin,w675735984,,farm,building=greenhouse,53.451712,-6.2687644,
dublin,w675735985,,farm,building=greenhouse,53.452787,-6.2686032,
dublin,w675735986,,farm,building=greenhouse,53.452894,-6.2667449,
dublin,w675735987,,farm,building=greenhouse,53.4521257,-6.2667158,
dublin,w675735988,,farm,building=greenhouse,53.4513745,-6.2666917,
dublin,w675735989,,farm,building=greenhouse,53.4506566,-6.2666522,
dublin,w675737983,,farm,landuse=greenhouse_horticulture,53.4503931,-6.2681859,
dublin,w675799020,,farm,landuse=farmland,53.2984539,-6.4410318,
dublin,w676662935,,farm,building=greenhouse,53.4854201,-6.2837266,
dublin,w676662936,,farm,building=greenhouse,53.485484,-6.283917,
dublin,w676662937,,farm,building=greenhouse,53.4854946,-6.2840493,
dublin,w676662938,,farm,building=greenhouse,53.485529,-6.2842175,
dublin,w676963133,,farm,building=greenhouse,53.4778088,-6.3004654,
dublin,w682624263,,farm,landuse=allotments,53.3141711,-6.3309447,
dublin,w685010107,,farm,landuse=farmland,53.5788916,-6.3946949,
dublin,w685010108,,farm,landuse=farmland,53.578969,-6.3933796,
dublin,w685010109,,farm,landuse=farmland,53.5784479,-6.3920352,
dublin,w685010110,,farm,landuse=farmland,53.5777852,-6.389038,
dublin,w685010111,,farm,landuse=farmland,53.5783717,-6.3915876,
dublin,w685010119,,farm,landuse=farmland,53.5828429,-6.3871595,
dublin,w685010127,,farm,landuse=farmland,53.5787586,-6.3857116,
dublin,w685010128,,farm,landuse=farmland,53.5856979,-6.3873241,
dublin,w685010129,,farm,landuse=farmland,53.5852442,-6.3864764,
dublin,w685102672,,farm,landuse=farmland,53.5748691,-6.394965,
dublin,w685102673,,farm,landuse=farmland,53.5760321,-6.3957825,
dublin,w685102674,,farm,landuse=farmland,53.5750845,-6.3969733,
dublin,w685102675,,farm,landuse=farmland,53.57597,-6.3968754,
dublin,w685620617,,farm,landuse=allotments,53.2860057,-6.4056535,
dublin,w694768024,,farm,building=greenhouse,53.5757102,-6.3802822,
dublin,w694770903,,farm,landuse=farmland,53.3901222,-6.4516135,
dublin,w694770904,,farm,landuse=farmland,53.3896376,-6.4502719,
dublin,w701315035,,farm,building=greenhouse,53.5804941,-6.2597574,
dublin,w704430241,,farm,landuse=farmland,53.3735161,-6.088288,
dublin,w710559068,Baldoyle Racecourse Community Garden,farm,landuse=allotments,53.4008532,-6.1363335,
dublin,w722313341,,farm,building=greenhouse,53.3506366,-6.3451168,
dublin,w727077484,,farm,landuse=farmland,53.2590945,-6.3838213,
dublin,w727077485,,farm,landuse=farmland,53.2659507,-6.3939982,
dublin,w745678176,,farm,landuse=farmland,53.2677238,-6.3240884,
dublin,w749184653,,farm,landuse=farmland,53.5145215,-6.2615905,
dublin,w750425812,,farm,landuse=farmland,53.5617885,-6.2614425,
dublin,w750620691,,farm,landuse=farmland,53.435623,-6.1712814,
dublin,w752158840,Castle Allotments,farm,landuse=allotments,53.2310096,-6.1136495,
dublin,w754369683,,farm,building=greenhouse,53.2287249,-6.1826169,
dublin,w754369686,,farm,building=greenhouse,53.2292654,-6.1835283,
dublin,w754369687,,farm,building=greenhouse,53.2289176,-6.1837744,
dublin,w755064834,,farm,building=greenhouse,53.4798548,-6.2047526,
dublin,w781943178,,farm,landuse=farmland,53.2925941,-6.4604548,
dublin,w791802744,,farm,landuse=farmland,53.5708417,-6.2458406,
dublin,w793653508,,farm,building=greenhouse,53.5926233,-6.2736518,
dublin,w801993697,,farm,landuse=allotments,53.3392858,-6.3795236,
dublin,w802892243,,farm,building=greenhouse,53.5401912,-6.1053629,
dublin,w802907563,,farm,building=greenhouse,53.5132266,-6.2126623,
dublin,w802911154,,farm,building=greenhouse,53.4916519,-6.225903,
dublin,w807231645,,farm,building=greenhouse,53.291279,-6.1574956,
dublin,w808107719,,farm,building=greenhouse,53.3664522,-6.3585219,
dublin,w808107726,,farm,building=greenhouse,53.3661065,-6.3579102,
dublin,w813244599,,farm,building=greenhouse,53.5219544,-6.0970895,
dublin,w813244600,,farm,building=greenhouse,53.5213343,-6.0968232,
dublin,w813244602,,farm,building=greenhouse,53.5204961,-6.097846,
dublin,w813244603,,farm,building=greenhouse,53.5201161,-6.0973892,
dublin,w813244605,,farm,landuse=greenhouse_horticulture,53.5204079,-6.1002539,
dublin,w813244606,,farm,landuse=greenhouse_horticulture,53.5194164,-6.1008952,
dublin,w813244607,,farm,landuse=greenhouse_horticulture,53.5195058,-6.0990355,
dublin,w813244608,,farm,landuse=greenhouse_horticulture,53.5183864,-6.101565,
dublin,w813244609,,farm,landuse=greenhouse_horticulture,53.5176532,-6.0998492,
dublin,w813244610,,farm,landuse=greenhouse_horticulture,53.5183315,-6.0983595,
dublin,w813244611,,farm,building=greenhouse,53.5204368,-6.0885244,
dublin,w813244612,,farm,building=greenhouse,53.5209071,-6.0863376,
dublin,w813244613,,farm,building=greenhouse,53.5209637,-6.0856318,
dublin,w813244614,,farm,building=greenhouse,53.5195674,-6.0853207,
dublin,w813244615,,farm,landuse=greenhouse_horticulture,53.5157866,-6.100705,
dublin,w813244625,,farm,landuse=greenhouse_horticulture,53.5166007,-6.1056354,
dublin,w813244626,,farm,landuse=greenhouse_horticulture,53.5176017,-6.1064564,
dublin,w813244628,,farm,landuse=greenhouse_horticulture,53.5182109,-6.1084792,
dublin,w813244630,,farm,building=greenhouse,53.5193221,-6.1095549,
dublin,w813244631,,farm,building=greenhouse,53.5196532,-6.1091972,
dublin,w813244632,,farm,building=greenhouse,53.5199656,-6.1097457,
dublin,w813244633,,farm,building=greenhouse,53.5203767,-6.109327,
dublin,w813244634,,farm,building=greenhouse,53.5205272,-6.1086432,
dublin,w813244635,,farm,landuse=greenhouse_horticulture,53.5218009,-6.112995,
dublin,w814264184,,farm,building=greenhouse,53.2468435,-6.1332303,
dublin,w814264185,,farm,building=greenhouse,53.2467877,-6.1336161,
dublin,w814264186,,farm,building=greenhouse,53.246773,-6.1334732,
dublin,w820334179,,farm,landuse=allotments,53.3316451,-6.3390248,
dublin,w826223764,,farm,building=greenhouse,53.2783149,-6.1287568,
dublin,w837848001,,farm,landuse=orchard,53.3080812,-6.4374483,
dublin,w837848002,,farm,landuse=orchard,53.3099197,-6.435645,
dublin,w840188655,,farm,landuse=farmland,53.2651204,-6.3002349,
dublin,w843176092,,farm,landuse=farmland,53.361306,-6.4606126,
dublin,w843176094,,farm,landuse=farmland,53.3688231,-6.447318,
dublin,w843190511,,farm,landuse=allotments,53.2737604,-6.441358,
dublin,w845530449,,farm,building=greenhouse,53.3035893,-6.194949,
dublin,w849925748,,farm,building=greenhouse,53.2182393,-6.2184766,
dublin,w853498864,,farm,building=greenhouse,53.2242191,-6.1798303,
dublin,w853498865,,farm,building=greenhouse,53.2242704,-6.180102,
dublin,w853512073,,farm,building=greenhouse,53.2455847,-6.1881106,
dublin,w854348499,,farm,building=greenhouse,53.2382826,-6.1510368,
dublin,w854348500,,farm,building=greenhouse,53.2382558,-6.1511571,
dublin,w858444732,Powerstown Allotments,farm,landuse=allotments,53.4153311,-6.4004091,Tyrrelstown
dublin,w858472909,,farm,landuse=farmland,53.4886098,-6.1057389,
dublin,w858472910,,farm,landuse=farmland,53.484955,-6.1059294,
dublin,w858762167,,farm,building=greenhouse,53.275164,-6.1810557,
dublin,w860107800,,farm,building=greenhouse,53.4983451,-6.1180324,
dublin,w860872749,,farm,landuse=allotments,53.3396539,-6.2821863,
dublin,w861099159,,farm,building=greenhouse,53.3704593,-6.245288,
dublin,w861123038,,farm,building=greenhouse,53.4604986,-6.2703798,
dublin,w861123039,,farm,building=greenhouse,53.4597417,-6.2702027,
dublin,w861123042,,farm,building=greenhouse,53.459078,-6.2703722,
dublin,w861123043,,farm,building=greenhouse,53.4584936,-6.270271,
dublin,w861123044,,farm,building=greenhouse,53.4578531,-6.2705516,
dublin,w862515558,,farm,building=greenhouse,53.3698998,-6.2708373,
dublin,w862515559,,farm,building=greenhouse,53.3696154,-6.2703488,
dublin,w862515563,,farm,building=greenhouse,53.3729646,-6.2746681,
dublin,w863859987,,farm,building=greenhouse,53.3938089,-6.3201167,
dublin,w863859988,,farm,building=greenhouse,53.3938373,-6.3203273,
dublin,w867835313,,farm,building=greenhouse,53.3011192,-6.2269917,
dublin,w870427697,,farm,building=greenhouse,53.4450651,-6.2417008,
dublin,w870497745,,farm,landuse=farmland,53.5624479,-6.1922086,
dublin,w870497746,,farm,landuse=farmland,53.5608146,-6.1899043,
dublin,w870497747,,farm,landuse=farmland,53.5596743,-6.1898157,
dublin,w870497748,,farm,landuse=farmland,53.5601212,-6.1880479,
dublin,w870497749,,farm,landuse=farmland,53.5612137,-6.192723,
dublin,w870497750,,farm,landuse=farmland,53.5598133,-6.1925206,
dublin,w870497751,,farm,landuse=farmland,53.5618592,-6.1875826,
dublin,w870499766,,farm,landuse=farmland,53.5640295,-6.1937354,
dublin,w870499767,,farm,landuse=farmland,53.5638516,-6.1922895,
dublin,w870499768,,farm,landuse=farmland,53.5633789,-6.1910139,
dublin,w870499769,,farm,landuse=farmland,53.5633663,-6.1879381,
dublin,w870499770,,farm,landuse=farmland,53.5602175,-6.1862649,
dublin,w870507242,,farm,landuse=farmland,53.562919,-6.1954963,
dublin,w870507243,,farm,landuse=farmland,53.5615506,-6.195428,
dublin,w870507244,,farm,landuse=farmland,53.559427,-6.1952149,
dublin,w870507249,,farm,landuse=farmland,53.5622259,-6.1848393,
dublin,w870512196,,farm,building=greenhouse,53.5397707,-6.3445368,
dublin,w870512219,,farm,building=greenhouse,53.5349611,-6.3486547,
dublin,w870514532,,farm,building=greenhouse,53.5958449,-6.2626137,
dublin,w870538624,,farm,landuse=farmland,53.5649329,-6.1874614,
dublin,w870538625,,farm,landuse=farmland,53.5657765,-6.1863941,
dublin,w870538626,,farm,landuse=farmland,53.5652582,-6.1913127,
dublin,w870538630,,farm,landuse=farmland,53.5649309,-6.1931364,
dublin,w870538633,,farm,landuse=farmland,53.5655673,-6.193999,
dublin,w870538634,,farm,landuse=farmland,53.5653782,-6.1950011,
dublin,w870538644,,farm,landuse=farmland,53.5671396,-6.1963741,
dublin,w870539443,,farm,landuse=farmland,53.5676391,-6.1893282,
dublin,w870539444,,farm,landuse=farmland,53.5666065,-6.1856401,
dublin,w870539966,,farm,landuse=farmland,53.5639974,-6.1850854,
dublin,w870548858,,farm,building=greenhouse,53.542973,-6.3456936,
dublin,w870548877,,farm,building=greenhouse,53.5434505,-6.3486801,
dublin,w870548878,,farm,building=greenhouse,53.5431647,-6.3472566,
dublin,w870557885,,farm,landuse=farmland,53.5605156,-6.1848233,
dublin,w870558182,,farm,building=greenhouse,53.5581989,-6.3367336,
dublin,w870558183,,farm,building=greenhouse,53.5583512,-6.3367759,
dublin,w870558214,,farm,building=greenhouse,53.5554852,-6.330845,
dublin,w870560805,,farm,landuse=farmland,53.5602638,-6.1830018,
dublin,w870560806,,farm,landuse=farmland,53.5594808,-6.1833143,
dublin,w870563695,,farm,building=greenhouse,53.5726806,-6.3481093,
dublin,w870563696,,farm,building=greenhouse,53.5726243,-6.3481774,
dublin,w870566979,,farm,building=greenhouse,53.5106641,-6.347784,
dublin,w870575340,,farm,building=greenhouse,53.4379405,-6.2230877,
dublin,w870576737,,farm,landuse=farmland,53.5642834,-6.1983254,
dublin,w870576738,,farm,landuse=farmland,53.5621818,-6.1975004,
dublin,w870576739,,farm,landuse=farmland,53.561571,-6.1972865,
dublin,w870576740,,farm,landuse=farmland,53.5608524,-6.2006113,
dublin,w870576741,,farm,landuse=farmland,53.5590191,-6.1971175,
dublin,w870581661,,farm,building=greenhouse,53.5533057,-6.3236155,
dublin,w870582907,,farm,building=greenhouse,53.5412175,-6.3226485,
dublin,w870613560,,farm,landuse=farmland,53.4592466,-6.1853027,
dublin,w875160388,,farm,building=greenhouse,53.2385677,-6.1540014,
dublin,w875160390,,farm,building=greenhouse,53.2372199,-6.1549433,
dublin,w876281640,,farm,building=greenhouse,53.5541546,-6.396059,
dublin,w876281641,,farm,building=greenhouse,53.5541974,-6.3964196,
dublin,w876294285,,farm,building=greenhouse,53.5375428,-6.3583355,
dublin,w876315927,,farm,building=greenhouse,53.5648255,-6.3605832,
